15	0	1.0	9.45118728168e-07	1.2379118175e-06	0.765302479401
16	0	1.0	1.01389120744e-06	1.3819751814e-06	0.737778157896
17	0	1.0	1.20465985405e-06	1.74430230841e-06	0.70338890233
18	0	1.0	1.47668042619e-06	2.54126610701e-06	0.600110507915
19	0	1.0	1.79135936504e-06	3.28561607274e-06	0.571499359582
20	0	1.0	1.5647884471e-06	2.82924346956e-06	0.581983549798
21	0	1.0	1.45476856517e-06	2.59947973648e-06	0.583365014878
22	0	1.0	1.22838324614e-06	2.13327085703e-06	0.602879659864
23	0	1.0	1.36915805626e-06	2.51181213192e-06	0.556327679559
24	0	1.0	1.54847698567e-06	2.80532685792e-06	0.563077099839
25	0	1.0	1.89227614555e-06	3.5287882838e-06	0.552120429852
26	0	1.0	2.22085444735e-06	4.20318952785e-06	0.545184588182
27	0	1.0	2.53431574256e-06	4.73048688194e-06	0.553715685658
28	0	1.0	2.50774354053e-06	4.51731244766e-06	0.572981495211
29	0	1.0	2.65713305007e-06	4.78787541607e-06	0.576847803968
30	0	1.0	2.64898248842e-06	4.70259316685e-06	0.589940322128
31	0	1.0	3.05959780889e-06	5.3143691332e-06	0.600349422876
32	0	1.0	3.05430168329e-06	5.12472144206e-06	0.627622866808
33	0	1.0	2.97896421131e-06	4.96966437069e-06	0.63037108121
34	0	1.0	3.07330925446e-06	5.06116560928e-06	0.635301053625
35	0	1.0	2.92677186674e-06	4.7891763778e-06	0.650038678886
36	0	1.0	2.8675843734e-06	4.52098881327e-06	0.669479844494
37	0	1.0	3.1088527611e-06	4.91453505447e-06	0.659606296323
38	0	1.0	2.73029595235e-06	4.71807372833e-06	0.607455802146
39	0	1.0	3.14301021321e-06	4.73259768359e-06	0.702200465149
40	0	1.0	3.41672985845e-06	5.05866814703e-06	0.710852055149
41	0	1.0	3.51370966328e-06	5.02480634168e-06	0.734314792499
42	0	1.0	3.7404041772e-06	5.16454616041e-06	0.763695056148
43	0	1.0	3.99067949488e-06	5.3813118504e-06	0.784797288446
44	0	1.0	4.51056313295e-06	5.85696270718e-06	0.804191949173
45	0	1.0	4.96138515642e-06	5.77120996945e-06	0.897422101099
46	0	1.0	3.83714751706e-06	5.08035067999e-06	0.787830379089
47	0	1.0	6.15193232142e-06	5.69387696973e-06	1.12397727513
48	0	1.0	5.67309291455e-06	5.31567354756e-06	1.11348404661
49	0	1.0	5.40624920783e-06	5.1059155074e-06	1.08867178382
50	0	1.0	5.12788147427e-06	4.7921705366e-06	1.11469701006
