0	0	1.0	1.04861383478e-05	1.60899994546e-05	1.01812479126
1	0	1.0	7.60685427628e-06	1.08017375242e-05	1.32792624614
2	0	1.0	1.62491952147e-05	2.73000508927e-05	0.894013089332
3	0	1.0	2.38389654644e-06	1.85835067946e-06	1.29824008049
4	0	1.0	2.43294873599e-06	1.9698797928e-06	1.26179212709
5	0	1.0	2.54959630297e-06	1.98157898978e-06	1.32079666824
6	0	1.0	2.92340474689e-06	3.86869789097e-06	0.919003754736
7	0	1.0	2.02396732869e-06	2.7748340719e-06	0.845275614699
8	0	1.0	8.52040536377e-06	1.37075775892e-05	0.762472748989
9	0	1.0	7.06352492443e-06	1.08775214494e-05	0.786492760716
10	0	1.0	1.28021855422e-05	2.04912268669e-05	0.769100107199
11	0	1.0	7.83819729122e-06	1.1741666146e-05	0.824338183725
12	0	1.0	1.62983871971e-05	2.5256996167e-05	0.782145524963
13	0	1.0	6.57630578852e-06	1.02929226055e-05	0.796477180224
14	0	1.0	7.78534570209e-06	1.25819932908e-05	0.813134234508
15	0	1.0	1.80366779799e-05	3.16941708324e-05	1.04530942474
16	0	1.0	5.38502277227e-06	8.32217221041e-06	0.824145633631
17	0	1.0	4.99916661321e-06	7.11528844705e-06	0.917845854864
18	0	1.0	9.75668853317e-06	1.72329294726e-05	0.816674112059
19	0	1.0	6.308419207e-06	9.73547657468e-06	0.917784343592
20	0	1.0	1.84936053543e-05	3.18281121107e-05	1.08858227099
21	0	1.0	1.2911855027e-05	2.03514137817e-05	0.773638757344
22	0	1.0	6.76004624722e-05	0.000120885286397	1.12034041335
23	0	1.0	1.98472640376e-05	3.10938681676e-05	0.971734094574
24	0	1.0	2.11618089073e-05	3.8447052708e-05	0.889192132888
25	0	1.0	4.43579286514e-05	6.71381489063e-05	1.04734594232
26	0	1.0	2.6655959997e-05	4.0995428114e-05	1.1719914637
27	0	1.0	4.41910210353e-05	7.78597298821e-05	0.713460142011
28	0	1.0	5.91327777516e-05	0.000100308505988	0.874906643562
29	0	1.0	3.37125508262e-05	5.80555913388e-05	0.861662213498
30	0	1.0	2.58572927914e-05	4.31181767612e-05	0.819197040655
31	0	1.0	4.14619039664e-06	6.18282575952e-06	1.13805709492
32	0	1.0	2.67336416557e-05	4.46882490016e-05	0.83419542831
33	0	1.0	1.35271082488e-05	2.30590175153e-05	1.18745758848
34	0	1.0	2.34663265815e-06	1.5762428319e-06	1.51792118819
35	0	1.0	2.44608731729e-06	1.68328605336e-06	1.47432979974
36	0	1.0	3.00742251014e-06	2.87820351375e-06	1.37104993924
37	0	1.0	2.90634852718e-06	1.9285247663e-06	1.51472532977
38	0	1.0	2.94376970563e-06	2.17423941725e-06	1.35921766447
39	0	1.0	2.73587320028e-06	1.88214679042e-06	1.48117154682
40	0	1.0	2.76496762631e-06	1.86107202025e-06	1.51230081061
41	0	1.0	2.71811797705e-06	1.61746161049e-06	1.70543791929
42	0	1.0	2.34145729413e-06	1.38004707158e-06	1.70083090703
60	0	1.0	4.88793285253e-05	4.35673647579e-05	1.05314896185
61	0	1.0	2.43876744125e-06	1.01003025644e-06	2.42503831324
62	0	1.0	0.000119346970107	9.59233170347e-05	1.04792006377
63	0	1.0	1.94019845594e-05	2.30346180091e-05	1.06856693873
64	0	1.0	8.55888455119e-06	1.18017595067e-05	1.19676393336
65	0	1.0	1.84195255315e-06	8.99383107217e-07	2.05147326796
66	0	1.0	2.24654993067e-05	2.50688389612e-05	1.18732301144
67	0	1.0	2.93097610794e-05	3.16445774516e-05	1.24921746896
68	0	1.0	5.52192619795e-05	7.26734412079e-05	1.03111267185
69	0	1.0	9.12291975348e-06	1.10916477313e-05	1.63494556941
70	0	1.0	4.38450320956e-05	4.33654808679e-05	1.24853545619
71	0	1.0	3.16847204886e-05	3.56911320296e-05	1.11627269768
72	0	1.0	4.12406589314e-05	5.03823355669e-05	1.04882373561
73	0	1.0	1.54924609205e-05	2.04241313232e-05	1.30647837004
74	0	1.0	5.0448605212e-05	4.51553399574e-05	1.17758799686
75	0	1.0	5.30723239736e-05	4.49821047954e-05	1.16252347814
76	0	1.0	5.44728995078e-05	5.4646929832e-05	1.20899355482
77	0	1.0	6.11041901394e-06	7.38846320194e-06	1.49789811421
78	0	1.0	2.56344224328e-05	3.65578968552e-05	1.31062373002
79	0	1.0	2.39760110537e-06	1.3693075369e-06	1.81683203268
80	0	1.0	3.18884028756e-05	4.26236883101e-05	1.1578843255
81	0	1.0	2.34190229993e-05	3.21029554782e-05	1.24723673804
82	0	1.0	7.49241205706e-06	1.03170777573e-05	1.51432797354
83	0	1.0	2.20344331823e-05	3.14405367169e-05	1.37870363665
84	0	1.0	2.13905002511e-06	1.06771801562e-06	2.06316383019
85	0	1.0	1.66932251967e-05	2.93037630993e-05	1.35105267874
86	0	1.0	5.0023730613e-05	8.18812301274e-05	1.12855166164
87	0	1.0	2.24872748277e-05	3.79524996523e-05	1.4550015266
88	0	1.0	5.74889630254e-06	9.35221608554e-06	1.98559500127
89	0	1.0	7.29448015957e-06	9.2318148327e-06	1.48635842739
90	0	1.0	2.55443464944e-05	3.81575651431e-05	1.2722999781
91	0	1.0	1.56075767977e-05	2.39965594191e-05	1.14875659708
92	0	1.0	3.35955917628e-05	5.71135907101e-05	1.06775125517
93	0	1.0	5.99891623746e-05	0.000102368163945	0.989368005647
94	0	1.0	3.72260264092e-05	5.36182828098e-05	1.06612682931
95	0	1.0	1.7591835078e-06	7.3797818661e-07	2.40168552871
